user_id,helpful_vote
AFZUK3MTBIBEDQOPAK3OATUOUKLA,1718
AFJBKPK5W56XWSNPQU2WW66ISWYQ,200
AFDMZ4TRX3HXQQUGWAHJQTIF65BQ,3
AHPFHP43AXWRYZZ4HPNCW7I7J3ZQ,661
AETGCWXC47MSMK6B2TLZ44KCFJZQ,146
AH7P2ZJ7NDT2NNVS7ZEGNEPT2J2Q,9
AFMHO73ZLBHUMB36EHB4GUFLM3SA,23
AFERCDY2EFJKT7QUQ75GISNHTFOQ,166
AFUSWNVA72MMWHGYWJ652SYX2JJQ,690
AFEMVUNGJXKV5HA463WSDY4I2K7Q,115
AGQCFT47KDI77JKRSOMAK34MJPAQ,229
AG3S4FROO422V5KP7DJCBXVUQLJQ,1287
AGTMZCWIWBH43TCW7UKG2YV2EKKA,1021
AHPOHKN4PU4W3V5PGFL7AGTAD2AA,478
AFS5TQHRDNYDFD7ONWOVFWTCGAKQ,85
AF2BLE54TEMGZ546U763ZHZRXC4A,735
AFNL6B7KCS3NN3K5ADRPXO7EINUQ,309
AFJ74T4L5ZMC7PCNN4C567JNFWWA,37
AFGLFLHKZQI35Z7UIJWNUCTFSGXQ,18
AFXMJCVLRCGRAEC7P37FZHEB24UQ,59
AFDNLNTANUGENK62RSTAQALJOWPQ,207
AENE4O4RTVRK6N2VUTSUGTPKS46A,38
AEMSAB6U4VWVVKCJATP3HJNI2DCQ,53
AG3XIAIYKMMG356ZP2UJ4RFQTJJA,15
AGMHWXS6HWO5P76BVBJWFQORNNDQ,26
AETTCQ34XRYAYKLWZZJZVRQM5MSQ,213
AGNSUP65FG6GKSCQJKEH7A4YZLEQ,117
AGTW6ZGPUAORQ7X6CNBP6PJW7OTA,34
AHESP2LHOADAN4JS27W2KQ6BYS4Q,49
AEGYU6OM2X66SMZN6AF3TSQ3N5PQ,641
AHJYOD56GVUHGUW6NV4US7JR6NDA,776
AEDJVPROO4BDZVXAVXWZI5IVCZQQ,2
AGWDYYVVWM3DC3CASUZKXK67G6IA,270
AEBXJRP4COCKP22LPKUDVCQ7JKVQ,30
AEJ4FAZBYK7Z4W3W477GHPLZJM5Q,31
AG3G7OTDDNO3WMAZVZU7CDR3LG3A,3
AF4KRDA6XVQE357OWPILTPXV7TSA,15
AG73BVBKUOH22USSFJA5ZWL7AKXA,538
AHBDCC6PPJ6TDXHQOYIHKDNS3VHQ,24
AH43BJO2KMQSBR6BI3634HXTXNOQ,98
AHG467OARH57WFSWMRP4Y3LYFVFA,44
AE2ODZ4VYQ5FNNCONSHSNZM7PHSQ,375
AHM2YO44HU7UZHLDT46R7V2ZMYFQ,26
AHW7ETGBKGX6DCG2LBAG5YAXU46A,176
AGCIK7B4BXDHQE3FAQ5JMIDJMKDA,233
AE5VPKX64CVOPH6X75C7EQXAIGLA,207
AHXWUCTMVBQXDVMDFPA3NO43QF2Q,63
AE3XHOX3OBSVFXACAPNFMKSUWR5Q,63
AENH6LSB6BM7XLPEYUL43WBOD6JA,626
AGADWSNI4D65TO2LXO2PYRFWGB3A,34
AGSP6LSQK32SQEJO3YVVNACPWMSQ,83
AGUGXIJLHKXL2JQWVQ32CCXDBYFA,106
AHEWWQIHUG36DHGK7JYZXMRDWR5A,55
AFML2HBQNS73BK3APKKAXUOADROQ,5
AGZYNKTWTUPP4ZLJ77LH7TFL6Y5A,335
AEYJ5I5ZNOZT6BT55BB73JNPMIDA,37
AECQQBG6YRYCOJL2NCB2H3V6LD6Q,316
AHPR3DAGWZHHNZW2LBMTXU3PLSLQ,292
AFYAIOONOWUPLSZ7HWH6R4VAAD3Q,8
AH7KGAL4N5MBRFAKADIA2AWA64RQ,23
AHJEF5IKAYNNM2NCWXBZMHA6PPAA,117
AFIJLAW3HIOMRUFSWNH54IJ3XQAA,201
AH3BXW7KLIS2VAE56UXJS2NS7I5A,66
AGPC7CWRQPMNQFXWLYJYQYF7DCQA,8
AEH25TSB32JS7K5FIZQLIEKH4I4A,11
AE4VXIOKBNGRGQRGMS5W25F3LRNA,5
AHN5RT3UIU3ONH7SF4X7NREDVBAA,92
AHVSKOZXKLW3C4UQA3ACRWHBHFBA,239
AELHYMCYVS6T35HA3UH5UGFWTK6Q,104
AG63W2BMC4HRP76AMS36AYY64AHA,2895
AHNM5TRS66Y25IPXQK432ERWCEPA,4174
AGWBKZXJM7FNL3MXA2AQYE2S444A,4
AFQNHDM5U3PICULYQWZWXFP7XHQA,100
AGAVKNCPQC4E4KVNDMKCNG74DLAA,281
AHTRUFJVTG6AL5RR4VSYWPN2L5XA,5
AFC4OOVFE26I6EHZ5DMF5B4KCALA,42
AF2TV3KZUDWFG2SHSNRONH73ZFCA,9
AEY6CJRGQWNHC4XTHNXICWZVGG4A,18
AHHG5GS2XOMFHM5KHGYD3M67D7DQ,39
AG375WAXLZ7PIOQKIQ6KQB4J3JVQ,530
AGF3GTGWVWB7QONIOHQMYOVQFAJA,53
AHSL6SPJ3F6JQU4TG2UFMHVVQCKA,100
AGOTIZH7DO5TBSSAKDOMYQKDMDSA,177
AHLNMKVMOMO7SMAI3TRC3RCMUAMQ,86
AHMQMHWFRXQKVG5DYNCNJICXVWKQ,11
AHZIHNW6OOJ4YJJN4WVC46M36BIQ,386
AE4SX2IMZGVQSS5SFWP6NEE2HQ4Q,693
AE6U2ZCGCBRDU3TT3PVH44ITRLOA,52
AH2BYBF2DDGCFAVDEKWG4IWURFRQ,64
AF6M3EZ5KMDTHOQDNDGMSK4APZXA,8
AFGI5XVA5EBVOE2EOS42KHQSULXA,187
AHM2XKCUWJ4GZQNGDGNEVEN7FJYQ,315
AGXFIFO4VWNHPAX3VJPRQ2QJSCSQ,217
AHCS6L3UP2XEQHG6VMFHHLIK73GQ,37
AHOAVXAXETQJZ6CMJLVZHPEYG43Q,5
AHKGNYI5QQ74HKCJGKVIMXST63IQ,41
AGN255MSZ2LACDTTUMEWE47ZR7MQ,3
AGT6Q3LMIRVEMGJC7GFPZ7A7TQQQ,0
AEMDRVDPKSGPZ4VYULWYXICKEUVQ,2
AE6543BDEBMDZILJ4VLHBZNNL2NA,26
AF5NDDZ6BXWH4NJN6DX4EL546BYA,10
AEHSOX3KWAWCFS5Y27H6ZLZFBC3Q,21
AHJ3S3V3XBCJZFF7EE4RALKBJPPQ,102
AFRGSROI7T5UAGPS3UJDGCTK4HDQ,128
AHPAXGZTH4KAGQHOWQ4SGU4BN23Q,174
AFU3RKRGB4F23XUKA4P43AEHVSTA,1
AENQC6O3X4BUEQWSDTBUN2VMM5VQ,1334
AGXX7ZWLBXK6WF4SCAF3AG4MWJMQ,9
AENRTRDOJ6UKU5FB2EJ3D33BRIMQ,3
AH5KNRSD6RKBCN4F7WT6TPIYEUGA,70
AEEL5LKRPXOMMIGHNCSQACPDF7YA,5
AENTF5QFX47PUUNROPFG2VZPY4JA,136
AEN7WS2WNPXJYR66XONJALH665PQ,26
AH5RKO5JF332LQMJY2PQXMNHGXYQ,564
AEPXQJ7UVH537LYAKR4ABCUXOJLA,5
AHYBV4R4T7X32NOL26NDTG4KYITA,68
AHIRWKIA4JWTMPDXNI6ZTUCUQ5NA,9
AGKQTHFU7G33JZRFS7W2AXYBA2MQ,11
AE6EXISPRU2U7C63G23IKSIKTTNQ,39
AFCCXYXHOCXI33E2W42IG4IZVCCA,52
AHSLRVYVCA7H5OKMHGBIWIAZPQDA,31
AE2DZPOX2DSSR6MF6MXFOKTTNEMA,4
AEO3UFEOS3ELXMXWPA5CJ34VQ7TQ,13
AF7UUOEIY6ZART4P6WQGG7XU2SSQ,123
AHVFOMUHI6ABFZO6AAF7C5NY47QA,6
AFOZCGDB3KWOONULCR63K5IWG26Q,23
AFHABXJXUQOULAICXY5OULBHXLOQ,7
AFCWL7J5R6VS4GBYURIXIU23XX4A,31
AHTKZDHQ65BYIZ3ZZEAXUKUGOLRA,4
AFJRCPBHB6FFKJBDTB4L4DXG2X3A,14
AEYENHW5MBPK2WSDQSMGEEXLVYUA,8
AH4MAJJEO42FXM2RVX7UETMZ7JLA,131
AGY6SXFQIP3FMKMKICQEHAGOQCCA,5325
AGCJSPBAYYCL6TXQXOIBRA5MS4RA,7
AE4P2JU3TZNH5PZZUHKF6J6CIM4A,443
AFE54MELB5IGFUYBSOBGJOSOMEPA,1949
AFRZV2X6GAHMEJ34CLDBVNXIMTAQ,21
AGDNPXZHZBXDJ7ELU54GBGOYHP6Q,86
AGDC7I2KTJ2GCOW4IEIUMJCNILHQ,197
AF55BO5CKTFGD3BZQLGEGDC4SYLQ,20
AEJNMJ7NA4XNRSTTEJ52FJFETOZQ,12
AFFDJDE6DNRP4OUQ3SQ2J3BNM3TA,15
AELMGVQANXHWWVB3KQKXHPETGZDQ,12
AHAMHLUWZTVCHUQLQNDZZAAX4KGA,19
AFA2HZAKKWNUGYNOMQT7TTYOKYTA,48
AFGUDLQ3SM4FL2LLFNXQEYURNRDA,4
AGQ4EEVGV4OFCIMP2JU7JCA7JBBA,0
AEJ4TIQL5DM47PWZDITYJEUOL22A,4
AFDJNQN2BZHJNXQIQJZFF3HLGAQQ,16
AFTVDMQULS2NHTO2PLMMBR2BG6XQ,27
AFNJI3DX2BSKCQWKPHXNLIE6RUHQ,41
AFLO7QKN3WVVES5ASJ5PBDHMKZLQ,66
AGP5RJCHPRDZ35TIERPXHVSIDOYQ,47
AHDYP2HLDJBMXV3H23GGDUKOKHGA,15
AGR7CTQV4ETCIWAPZDP42W5V6EQA,105
AHPNDZ62QLYS6OQRQ7UGZ4P36QQA,240
AFAWHRH5SMYTLVJAA4D2ALJHN5HA,12
AEVSHYSHHVPGM6Q344VTVG2SGVMQ,15
AFFBUHYE6RQ66DBGO3KNWVY36PXA,648
AERSWVCSLJECGNIULZ3M3TXA2SAA,69
AH7TTR72LOYUMAGGTYGVXLBDMLVA,5
AFCLO4FPAYAQ4TJ6FPJP54QCVVZQ,5
AFEJT4FVKIQDQUISFCXSNXSEURVA,10
AH6QIUAZUKL3AOTAQDV4Z4MH4Q2Q,31
AGVZF4IY3WXPP6VKGT4VWTP5INUQ,14
AHOVRX4HORZV7LTG4TQNM64FKM3Q,32
AGF7TG2EIMWONOO3WRWONQJVKDNA,58
AEHAVAPGTESKZ2R4JHNZIJTM3SPQ,4
AGM2TZJPZMIQDZGGSA2ULB67ATQA,17
AGMVLAZ2MTEAIVIZZPI32YRJQVFA,13
AEL5YY6XSMWSF642EV6H3BSLVY3A,8
AGJDGUWUGHG5NLH7MR7FLBTMIWEQ,39
AEQVJWEBR2MI7OZHMLC6FFM6AI6A,21
AFP36SFFS7S6CHKC55F3TB6IOOFA,18
AEQYJIM75ATNXL642O7F3P4EMHNQ,216
AFBXYX2CYIQUNQIRBEVJUCRIPDMQ,17
AGIL6A7CSCB3E7GL45N6XH2L6INQ,5
AG55LC5J3AIZKPQSAIV2UMC4IQSQ,13
AHFCA25R7RLECM5WBFYK32CVWXRA,58
AFJVUOKZTH3FQS3UFLEDE3U2ABAA,136
AFEZNHWERJY4X27D7SLNAK7DXCEQ,55
AE7XECVDXRFBVTC4GBDYQ32Y53XQ,11
AFYO6ELRUBJE5POOKE3N55IF5TIQ,4
AEBNDHJJSZXWZRVW63ELWOPXPNOA,181
AGKPE6A7FL676DD2HL474RC5UYBQ,12
AHRGENZ56C7I2OREJ4OGBJMR7EEQ,263
AG243CTZW56WVJZ5CCY42DWX4R6Q,32
AGTMX7DFJLYO4AUMQHKRZUXJUPMQ,10
AGQ5JHX64P7HKUKGJVPR5TEFZHDA,21
AH66VKOND3WMW4J4KJBY72DEWSCA,121
AHDK7DARANJKIA7JLQUVOHGHQV3Q,11
AF2GJZYILOWP22GSS54GIC7MTEDQ,7
AFWAC4NJFZ55V55ESCI65QLDZOSQ,4
AHORWDUASCJWOSOEZPQHAF7I6OFQ,74
AHGXLH4UFZVWKCDNXSO76TY7SHWA,168
AH2TLPOHOO6J7SURKXYQYCVH5XGA,68
AFO4QP3NUOQPPHKK4MKLRBRTH7NQ,5
AFIXACBQY4SNT3RHUY7VDL7OMP3A,25
AGPFRISK76JNBGDU2ENQDK2TLLTQ,1
AGDR5UXGHUY2HYK276OUE7J4T73Q,9
AE2HHCZARXNN3PDMFANR7XK23LIA,87
AHIFUW2UV6QEKWFN4X45VYLCZWAA,604
AEKEDV6LSTN3A36OGSRR7MIFCJIQ,291
AHEUMWR4TGXDWU4UEYBD5D6P6E4A,445
AG4KHOMIQ2OPH3U4DJJOQVC52LSA,11
AGKHDXRSLQI22I6JR6MQN6LQYZCQ,2
AHTVXQAZNFHEY5KC6Y5YGNQ5COPQ,2
AE2UV6XH56H44OZBF3FY3IBS37TA,49
AE33EY3V3KY6COWPUPK4HNHEOQJQ,81
AHI4M6CQWZSTEJGSXCF7KYQXTSDQ,102
AFK7IELTW4MJOZRL37EX2G2E3QMQ,6
AHAMWA6AJD7RPNUGVOHWODNKI32A,5
AEZIE4X2LXRLJFY4TNGGJHDMWRLA,4
AFGDOWXYBXW46W56NEVSOPWFKLWA,132
AEA6SFIENRRUEGIIJ5D3JFDRADEA,7
AG6JIPV3LM3SMQ6SZSNYXQQQIL7Q,34
AFTH7ENH7RZUNPMPUMKHT426WA7A,2
AG3VCYL5BEZ2ZXLYCFZUH7YMHMAA,10
AFO2SXNWPO3ZX5SFC226HLM65YRQ,51
AEQ4BRZQAEE7UKKOPVTM2EQVGV3A,18
AHTAMYQ72SDQBVJ26HB54M6UF5CA,6
AFXXQZP4V6EMO5ES5PKP4BPMQKWA,73
AFXHW2YLDD65PD24UZPLATWAQHEQ,41
AEBGDMORWULPCKAQGGLY254MN7OA,7
AGOIWGIBCPWJRWCAHPWYXYWOW7SA,75
AGI46A4DTFZZIWCK2IFKA4XBPBOA,291
AELCFGLGNM747BKV3E6PQBH5FAWQ,18
AHB42F34LCOKNYE4R5DLPWSYTUXQ,475
AEJQSTOQ6DGX7IQYOEBYQ4755HSQ,31
AG6URUZFUDVFKLM7MXR3GE7HUEOA,39
AHYFIO5UVVMIOONLI65XLW6323FA,120
AGUBCEXOS66GLEN2E2FBTSD77P7A,70
AFEYHZ6ZZCDYHVCZKIEDM2HZTVSA,170
AFDVDCYR3OAPP3RTG3RSXHFJGGGA,133
AFVEVAPYUQJBEEOPBR35WIQNGGTA,65
AEAH5RDMGY7S63DF5ZI4EXTBCFBQ,137
AGMOD6CPJKWFVVFKCIMT5LDJ4PXA,95
AHF7C34PIPFVLHILFJLYNALWI2ZQ,459
AG32INNNA7WKSEMRW4RKUB7YIBTA,106
AHDZO6UBLNKWNLPNJZ6MIOZZU4YQ,15
AEIKVPL77E67IPUZBWBWAI5A3DOA,2
AGWOQ4D5CCMU6Y2OQYQ3ITDEOKSQ,111
AH2OSSSLGXNEFZBCUYANAUUFUNBA,51
AH2FJGV2PAUZTO3FUKRGHUXKRISA,4
AFUNBQOERYGQVY5IZJLTBVM3OJ6Q,2
AEYFDNV7URH7YLD5OHPUBPORHJKA,4
AH7ZHIIHLTW6SQQXSG4EHYYWTAAQ,81
AF2VOI3DGXPEPLTEQMD4JEAWXP3A,75
AFSDKN6XWILO4E23VEH22ODWUODA,4
AFAPY6Q67HMIBQTTW53CM3N47SMQ,234
AHRKVVFJODSUWFVWQJFPKZHNSC7A,10
AGE4MJI4ACCVR2HUDBPA27GVIZFA,17
AFKGXWX4E25QPL32SB5QE6KXE5MQ,0
AF5KVQC7THWPXYVICOES6BMHNZSQ,1
AHPPOU4PMGKL4RKI66IXUO3UOFIQ,27
AE5TBBOSXL5FRZTZJPTYNDXBKYFQ,7
AGZOLBWS5ZPTZHE3MELUICEYIIIQ,4
AGHH7J5XHEE7VURFLODPL43P2BZA,0
AFRVEZ6EJNYZOHC7WT5T4OJP5XCA,107
AEAV4IBJVRZO3NFOUAMASYXJMTDA,29
AENNMXDZSUEUPEWSQU57GNOQD6JQ,63
AHRPCUZIYWXOUPMGLLFSVECSBK7A,2
AHMNA5UK3V66O2V3DZSBJA4FYMOA,7572
AEWMZ2ABLNLPEA25GL7HQRWLRD4A,41
AETNAGCCW3CI4RK65GRJOBX4AQEA,4
AFUZG4S57VOZIENQ5LJHBPEO5T2Q,1156
AF7GXI2UIJR2GEDKWCLNHCYOMFWA,2
AFPPQWRXBMVYSKEOBFWLEIODDZZQ,1
AE4CQXRSGUXWPSONX3OE7DMXILKA,642
AHE6A2KMCMQSOHCMNE7JQHSAHTRQ,109
AEP3UEDMIAMT3KURUPPVH44WE6HQ,467
AH66ZLP5R2D62NUEKGEUCZEICXHA,36
AHBMKQ2TFPSXRIVQEAFUQZ6LJ7LA,35
AHOVBXYRDYDQW64GP74AHAGI7WSA,55
AGON3GV6Q37EUUSTQUWEAZ35D5JA,13
AGSMRI47GPZGKXUE56PK3CIKU7XA,11
AGT4G5BXW4N5UG7MBAVBXPAU2B7A,19
AFDR7Y2646MUTISRK74RWZQNXQBA,7
AGNK6ATYRNYJDUY6CXJ2MNEIDEAA,1012
AG4BPW2QPBKL4PADRKI33PPQTN6A,9
AEFAWD6Z6W6EHSQXSDN7V75LZKQA,115
AEBG56NUB5IP2CU7M3HYV7E2ADSA,6
AE4PHE2UJD3OOEID2KC67PGVZDIQ,112
AEQCMRWBAUWQ2K6U3M23XSUDBJLQ,122
AHKDPVDV5476THANUKNOPMNWLAWA,2
AFILPGEMVIJG6MVDKGIMMULUXH4A,56
AF5MEOLDJYILPFJNL77KQTZN3S2Q,5
AEAFMXFN5Y3QI6WQ6K5NBUCJALEA,1
AGGXXDEOCIUCZ4W5EDTZAEMSBNXQ,17
AF56KB36UURBMQCL6SSYSIA6NMZQ,8
AFPFPEZZ5AGPJRQ6NEECAMTACBIQ,3
AGSVTH7RCAPXZAOSK23A4ZLBIZPA,51
AFLKS523NY36AY6WTAAKFAHYT7BA,29
AFEXROOL6OFIWZNGRHAYYDGMKIXQ,5
AESVLHSG5DE35QEUKDN3GDUL7DDA,3
AHSJHEEZV4EHCQZP2HUNSWAZZYYA,20
AEQCYRIDK2PR7GRFNXDPRONTLAGQ,17
AHQEQ6PSDEW22CSOCCN5KCTI55UQ,0
AE3KIV6ZP3UAXGPZYHBV5VACK6LQ,193
AEHNEOQRMF2DNI5JH5UVG765V7CQ,19
AF6UXJKNCDIFZCL3JPDPIZ3Q5ZEQ,22
AGNI6ZSBE5D5XQA7OWPO6HZF5PVA,57
AGRUZT5FWO6DIJESXG7OWPX7XWVQ,8
AFWT5GLMEP4J25CXM2KXUZYYADNA,20
AGCGJQ43IWVM5WJKGTFF3GIRCXWQ,743
AEE24FRNWQGT5GGFMFSDB7XXVGPA,30
AGIXKMQAYESH3OMWRIZDSFZHJBZA,76
AFIWAZOTF4TVISZ3V4ARYKDURD4Q,10
AEKPLJ745WPQAGQ3GCMPZEB5257Q,8
AFIYR4TWQXGHJYDATBQARIK2AR5A,39
AFUFY4ZETWPJW2K5PH4GSFB4ZXMA,4
AGXMWM7FZPNQJV65P2B5XA3RVUQA,891
AGC6VV46NOUAMQJLQSW4JIARQ7FQ,97
AH54KGN2HIIHIGBMEQ2DMPCB7KFQ,8
AGLKQPK73B6JP4GSZHX2ZCZK7LRA,24
AFF56GSEJLRMBWVUISFOOJ5IZEHQ,55
AETGNAMLE3WV64STHXC7XL4JERWQ,166
AFFE3OQOJAMZ363NK33UJ7HKSLBA,2
AEWTW4OU3RKFNVZTXSRMCHOKRPGA,15
AFSFAFYKIIDU2A7ZBNSXTKTVIJTA,7
AE64KJRO3QOHPHK47RHSD4LDELHQ,29
AGPUSNCDFX7VO55YUDQFNMQEKCPA,49
AGUPCJOOM5ASVXLIVN7PENJPTDPQ,715
AGGPFZDUFMEICMMF73QJCIO7CGLQ,169
AFVV3PU2DXKRDEJ4DO22IMOFX2UQ,679
AHCKTKPOVN5D72LKKWCDKETMIJQA,8
AF7EB75AKATCBD6ISZAAWDG4ZA4A,1
AEKBA2QZJQE25BSJMEAFNXCFP3AQ,159
AGIP6O7PXNT44RJYL3SRVFKXYJ3A,223
AHXOVSNV3GFLYXLMVCCYIDZTK6DA,14
AEF4REQMG4I6Y2JLLKMQE4U2QYXQ,283
AHZA5R2WH53WQD3BSZZG2VLILKDA,2
AHTJEJC47FJGS4BG4ZGE4BQMJWVA,9
AEUKKTGT5H5BBQIDRG5JA2P7GOCA,348
AFYTV2TGHWKAMWVXCCA46CFFILDQ,19
AG3X6JWYZMUQN6N6DWPX2EL6UI7Q,36
AEBJB6KW2UBHRYWYXDLYKPIE5O2Q,690
AEHGCBDKAVKSK5UW6PJQL6JJWG7A,176
AH4SHJWSKXLWHG6G274PI3PRYBUA,6
AHEX4JMNEEJYRGOWTGKFWD2JO4YQ,3
AFVULAE3WDPTR54GZLWBNAG22RMA,529
AETJJVIEMJYDU4ZTYPOJN7WAK56Q,9
AFHSO437WQWYIPSN4BCXBFNEYXUQ,6
AHIKPF2IMZPQYFIP5PRG6P6HFXXA,53
AG5VXDDT7S5TCBANFSWKRCKQ2PMQ,17
AFQIJBZC47SFZ23AVMK2MPHRKM5Q,12
AH2JMZ5U7PN3A7K7ICLR6UV64SNQ,13
AHOEOQYABUMYRRKQA7M6DREDLCDQ,232
AE6VU2732JB62WCGUA3WKJCHEEYQ,27
AF6HBNODXC27WE6BRERWS42VWW6Q,436
AGQGF5WEINOJCD3Q5545ZPUOKSQQ,22
AFLZ3DR2DVQW7BYGPKC7GQ3NRGFQ,176
AHR3YG52HDU3QDNRP2Y2G6YOOKWQ,28
AGEIA46BXSPWAYVYRVOSERJZQGGQ,5
AG6IH7UC7NL74VS2CX2IOUHL63CA,1
AEB5R4AU3242FXZFI6LJWQMYHKXA,1445
AGTQJW6ENDZPAPFGNG5EOFIQDKKQ,43
AGUP2SMMKWBDCOAOSZEULRGMAZZA,1434
AHNG3NRGEDYO7E44QMYDHMBADPBA,22
AFW4XOXE6A2J4FLDS7ONEJZEUAHA,170
AH4BXKBECWRRUZCZNKI6723HHC2A,14
AE3FPWWSO4RPZRFGSLFCLJJTL4MQ,51
AGOIBT77CHAR2KVNT4MG3AYEYSRA,3
AEUI4R7XQVTGKV3M3W4YTKTIYCIQ,1
AGZ2XNR7JSXZNXHRH2ENDSFTUX7Q,2
AHQRIKOCCWIVWGRRMSO4V7O5GDXQ,5
AHUE6Y2H6GEOU62XISJQ7O6WSBGQ,13
AGXBF56G4OGN2KEY5VHPLAIDZJVA,10
AESAFIFOXTM6WCZBLLJ32YTWGTWA,21
AHETCHLDD5QJCGVNP33PMBXICD4A,10
AFRLWZHFYYJPVAVF5CCU5T6WW2GA,3
AENHDJ6SGNJFYUG3BL6BPUYJC5CA,88
AFR2LIUHA6RLTCAJYR5JK5HHFHAA,71
AFIPFQJ5FYBMFA4IOHSJ2ZALS6JQ,16
AFUNX3XDP2NLLW6TB3KNAHCTC4WQ,4
AGCTNUP4YCT4SVXVIBUOSDVWV2JA,4
AEGKPBPYWVYJEQ265IJG3MOVEC6A,8
AFFD3TKJRCYHPK5CGS3M336O7B7Q,3
AHNYEUZD7GRCN3LQ6OA2LYOGIZTA,32
AGRUJDQMLMMUZ3VHAOWVPINY4ZZA,6
AE6DWHHCBBGUMQXPJF4EMWKRKMHQ,1
AESQ5EF2IGIZFNSZR7TL5XD622FQ,6
AFOQ5S53VGN6G7X7LBILONZMTPMA,5
AHL6MYQQDDXM7MU2NUGVWFSSYSYQ,734
AEM4YGLDN24QRL7I23ZSVIT6ZNPQ,14
AEQA2AOOYMPWRFMT6CNPNQ4SNK7A,2
AHY4ZHJIC2OUVESYV3P4IPOCKXBQ,37
AG7JNKSCB7MRWKSCHTFRKLA24VXQ,20
AEZVUXKR7JINGI3OTHRBMUIEXHNQ,2
AF7KCL6AOHTWOWXABCK3ZOJGGRPA,16
AGTVFPRGWSWHKYJN3MRTIGTSR3PA,16
AGPLVLA6NKKKYHD5SG3ESHVMCYIQ,19
AGD5474EZ7LDGYUS6W7FJX4ZJBRA,53
AGXVFXXLYEC6ZTMSYDGF4UZHONZQ,2
AE7JAQDZFIAIPSHR6JKTE7RBPTHQ,55
AGE6OLGFA46RAMKHWCEBQQDHEQOA,87
AEVDG2C7QENNKLXKMB7HUJJ5GLKA,176
AFA4V47ZPPRR46TJTUG25T46TJ6A,21
AGDC2ZIRTXX7FP6ONTS2OXDOVWHA,3
AHK77QDCJUEQX6DLNFN2FPLJ4SXQ,20
AHZM5FFWSHGFTYDH3327UBIVBCZQ,18
AEUKWNTYJZSZX2KWCAC2ZPLBVZAQ,40
AHV56DPHQX7E2GXWVN5ORR4TVDVQ,21
AEP3KNW5XXDRYG73Z4HOQPYMZQOQ,2
AHHCQ73GLM7PYAT35RLMJRFNIEUA,6
AEQDVQBSQGKAFZXI4YOIOOEPWKWA,4
AHWYSJIMUEIUBSBWKASEA5WOSCGA,515
AE7NH7NXEN6KO5XUJRLK4OASHW2Q,20
